sub_num,trial,block,task,is_practice,category,image,texture,duration,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end,trial_accuracy,RT
115,12,2,categorization,0,kitchen,SHINEd_labelme_rykdqxenmhulbdn.tif,63,0.0666666666666667,0.0666666666666667,1.8,1212828.338595,1212829.2593738,70,NaN,1212828.4076996,1212828.4739646,1212829.2642571,1212831.0625948,NaN,NaN
115,13,2,categorization,0,kitchen,SHINEd_sun_aggjlwcdjsjcaemh.tif,86,0.0666666666666667,0.0666666666666667,0.9,1212831.0671601,1212831.7648856,70,NaN,1212831.1369759,1212831.2026519,1212831.7695441,1212832.6678814,NaN,NaN
115,14,2,categorization,0,bathroom,SHINEd_sun_ausgutylgojavyoq.tif,53,0.0666666666666667,0.0666666666666667,0.716666666666667,1212832.6738716,1212833.3157858,74,NaN,1212832.7431524,1212832.8094993,1212833.3201753,1212834.0351791,NaN,NaN
115,15,2,categorization,0,kitchen,SHINEd_sun_abftihopvusyfakt.tif,71,0.0666666666666667,0.0666666666666667,1.36666666666667,1212834.0396043,1212834.7869913,70,NaN,1212834.1087693,1212834.175149,1212834.7929138,1212836.1579182,NaN,NaN
115,16,2,categorization,0,kitchen,SHINEd_sun_afuyedyxivkhecmu.tif,85,0.0666666666666667,0.0666666666666667,0.916666666666667,1212836.1622496,1212836.8601623,74,NaN,1212836.2314292,1212836.2978896,1212836.8643135,1212837.7793183,NaN,NaN
115,17,2,categorization,0,bathroom,SHINEd_sun_aapitsgbtktqubfy.tif,12,0.0666666666666667,0.0666666666666667,0.716666666666667,1212837.7840391,1212838.3802317,74,NaN,1212837.8542077,1212837.9197483,1212838.3848207,1212839.0998271,NaN,NaN
115,18,2,categorization,0,kitchen,SHINEd_sun_aymvwlarqodbwuoc.tif,107,0.0666666666666667,0.0666666666666667,0.766666666666667,1212839.1043761,1212839.8531569,74,NaN,1212839.1736298,1212839.2399914,1212839.8574982,1212840.6225039,NaN,NaN
115,19,2,categorization,0,bathroom,SHINEd_sun_auzqhkafidnkrwmo.tif,54,0.0666666666666667,0.0666666666666667,1.06666666666667,1212840.6269035,1212841.3473745,74,NaN,1212840.6961099,1212840.7624156,1212841.3529409,1212842.4179474,NaN,NaN
115,20,2,categorization,0,bathroom,SHINEd_sun_amzlamotzwfkwjco.tif,37,0.0666666666666667,0.0666666666666667,0.8,1212842.422682,1212843.4673921,74,NaN,1212842.4919704,1212842.5581419,1212843.4724407,1212844.2708,NaN,NaN
115,21,2,categorization,0,kitchen,SHINEd_sun_ayqymgxqhxxiykiw.tif,109,0.0666666666666667,0.0666666666666667,0.866666666666667,1212844.2755306,1212845.043367,70,NaN,1212844.3448336,1212844.4110908,1212845.0480143,1212845.913019,NaN,NaN
115,22,2,categorization,0,bathroom,SHINEd_sun_agrwbmhcpmfuwmsg.tif,24,0.0666666666666667,0.0666666666666667,1.48333333333333,1212845.9179125,1212846.5962264,74,NaN,1212845.9872521,1212846.0534742,1212846.6004248,1212848.0820958,NaN,NaN
115,23,2,categorization,0,kitchen,SHINEd_sun_aqeaevwwwjoqhzvl.tif,100,0.0666666666666667,0.0666666666666667,1.1,1212848.0881432,1212848.756115,70,NaN,1212848.1574818,1212848.2236577,1212848.7602805,1212849.8586203,NaN,NaN
115,24,2,categorization,0,bathroom,SHINEd_sun_abjtwfukuwddzted.tif,15,0.0666666666666667,0.0666666666666667,0.783333333333333,1212849.863443,1212850.5314004,74,NaN,1212849.932721,1212849.9989534,1212850.5378959,1212851.3195684,NaN,NaN
115,25,2,categorization,0,kitchen,SHINEd_sun_acfmftudsenhrfhy.tif,74,0.0666666666666667,0.0666666666666667,0.866666666666667,1212851.3243133,1212852.0354128,70,NaN,1212851.393696,1212851.459647,1212852.0404759,1212852.9054823,NaN,NaN
115,26,2,categorization,0,kitchen,SHINEd_sun_agzzivivdpnawacl.tif,89,0.0666666666666667,0.0666666666666667,1.83333333333333,1212852.9100334,1212853.4993835,74,NaN,1212852.9793374,1212853.0455039,1212853.5049656,1212855.3366364,NaN,NaN
115,27,2,categorization,0,kitchen,SHINEd_sun_aunzlwrbjumxhwdj.tif,102,0.0666666666666667,0.0666666666666667,0.7,1212855.3412898,1212856.0353329,70,NaN,1212855.4106193,1212855.4767944,1212856.0400496,1212856.7383881,NaN,NaN
115,28,2,categorization,0,bathroom,SHINEd_sun_anryaplzeujmzfkd.tif,39,0.0666666666666667,0.0666666666666667,1.33333333333333,1212856.7430872,1212857.4434758,70,NaN,1212856.8123694,1212856.8786502,1212857.4494014,1212858.7810735,NaN,NaN
115,29,2,categorization,0,kitchen,SHINEd_sun_aexklacwqwezaorf.tif,84,0.0666666666666667,0.0666666666666667,1.33333333333333,1212858.7857171,1212859.3393696,70,NaN,1212858.8550139,1212858.9212663,1212859.344052,1212860.6757228,NaN,NaN
115,30,2,categorization,0,bathroom,SHINEd_sun_aljolscmmzydegqp.tif,33,0.0666666666666667,0.0666666666666667,1.38333333333333,1212860.6801727,1212861.403422,74,NaN,1212860.7493423,1212860.8156361,1212861.40842,1212862.7900925,NaN,NaN
115,31,2,categorization,0,kitchen,SHINEd_sun_ajkqhtgcbgpcwrwn.tif,96,0.0666666666666667,0.0666666666666667,1.25,1212862.7947249,1212863.5804612,70,NaN,1212862.8639153,1212862.9302316,1212863.5864554,1212864.834793,NaN,NaN
115,32,2,categorization,0,bathroom,SHINEd_sun_afcoljnjfoxjtgja.tif,20,0.0666666666666667,0.0666666666666667,1.55,1212864.8392032,1212865.6200953,74,NaN,1212864.9085292,1212864.9747216,1212865.6246357,1212867.1729731,NaN,NaN
115,33,2,categorization,0,bathroom,SHINEd_sun_ajlawzvmubibwbpy.tif,30,0.0666666666666667,0.0666666666666667,1.61666666666667,1212867.1776951,1212868.1081541,74,NaN,1212867.2478884,1212867.3133326,1212868.1125937,1212869.7275988,NaN,NaN
115,34,2,categorization,0,bathroom,SHINEd_sun_avhrdrntsqrjzccq.tif,55,0.0666666666666667,0.0666666666666667,1.33333333333333,1212869.7320619,1212870.3473466,74,NaN,1212869.8019913,1212869.8676566,1212870.3521737,1212871.6838442,NaN,NaN
115,35,2,categorization,0,kitchen,SHINEd_sun_agorklincwxrdtga.tif,87,0.0666666666666667,0.0666666666666667,0.833333333333333,1212871.6885212,1212872.259915,70,NaN,1212871.7577973,1212871.823824,1212872.2640305,1212873.0957033,NaN,NaN
115,36,2,categorization,0,kitchen,SHINEd_sun_aamedkxepzlwuxes.tif,65,0.0666666666666667,0.0666666666666667,1.45,1212873.1002386,1212873.7408781,70,NaN,1212873.1695272,1212873.2357173,1212873.7451369,1212875.1934765,NaN,NaN
115,37,2,categorization,0,kitchen,SHINEd_sun_awcpdzzznmweyyhv.tif,105,0.0666666666666667,0.0666666666666667,0.933333333333333,1212875.1981227,1212875.8039345,70,NaN,1212875.2674593,1212875.3336682,1212875.8080081,1212876.7396785,NaN,NaN
115,38,2,categorization,0,kitchen,SHINEd_sun_aegoxogugdkwpmpj.tif,80,0.0666666666666667,0.0666666666666667,1.65,1212876.7441758,1212877.3886692,70,NaN,1212876.8135393,1212876.8796146,1212877.3929877,1212879.0413248,NaN,NaN
115,39,2,categorization,0,kitchen,SHINEd_sun_aadbddgrdsjugojn.tif,64,0.0666666666666667,0.0666666666666667,1.23333333333333,1212879.0457078,1212879.6200472,70,NaN,1212879.1150825,1212879.1816389,1212879.6240505,1212880.8557219,NaN,NaN
115,40,2,categorization,0,kitchen,SHINEd_sun_aaxxjlsuzvqlgylf.tif,68,0.0666666666666667,0.0666666666666667,0.766666666666667,1212880.8616011,1212881.4433805,70,NaN,1212880.9313894,1212880.9971668,1212881.4483739,1212882.2133801,NaN,NaN
115,41,2,categorization,0,bathroom,SHINEd_sun_alkosphxlxwjwgjd.tif,34,0.0666666666666667,0.0666666666666667,1.78333333333333,1212882.2178208,1212882.8441226,70,NaN,1212882.2889177,1212882.3533071,1212882.8485725,1212884.6302437,NaN,NaN
115,42,2,categorization,0,bathroom,SHINEd_sun_anhioqovhscjqqwb.tif,38,0.0666666666666667,0.0666666666666667,1.11666666666667,1212884.6348466,1212885.0913564,74,NaN,1212884.7040539,1212884.7704373,1212885.0959671,1212886.2109714,NaN,NaN
115,43,2,categorization,0,bathroom,SHINEd_sun_axxbkopsgyouuebh.tif,58,0.0666666666666667,0.0666666666666667,1.85,1212886.2153818,1212886.7560541,74,NaN,1212886.2853647,1212886.3509797,1212886.7603005,1212888.6086397,NaN,NaN
115,44,2,categorization,0,bathroom,SHINEd_sun_akiytfaagpdsphgz.tif,31,0.0666666666666667,0.0666666666666667,0.733333333333333,1212888.6148209,1212889.1954203,74,NaN,1212888.6842221,1212888.7512373,1212889.2004307,1212889.9321019,NaN,NaN
115,45,2,categorization,0,bathroom,SHINEd_sun_ahqjwnzgolcaoidx.tif,29,0.0666666666666667,0.0666666666666667,0.783333333333333,1212889.936627,1212890.5241674,74,NaN,1212890.0059737,1212890.0721716,1212890.5286036,1212891.3102769,NaN,NaN
115,46,2,categorization,0,bathroom,SHINEd_sun_aleqenyvunhactkl.tif,32,0.0666666666666667,0.0666666666666667,1.5,1212891.3147724,1212891.8440204,74,NaN,1212891.384054,1212891.4503738,1212891.8484962,1212893.3468341,NaN,NaN
115,47,2,categorization,0,bathroom,SHINEd_sun_apmqjbnwghzuhhzh.tif,46,0.0666666666666667,0.0666666666666667,0.733333333333333,1212893.3512239,1212893.924195,74,NaN,1212893.4221012,1212893.4867046,1212893.9290119,1212894.660684,NaN,NaN
115,48,2,categorization,0,kitchen,SHINEd_sun_auaiucuqpdausiva.tif,101,0.0666666666666667,0.0666666666666667,1.1,1212894.6649877,1212895.3960154,70,NaN,1212894.7362177,1212894.8020117,1212895.4007552,1212896.4991075,NaN,NaN
115,49,2,categorization,0,bathroom,SHINEd_sun_agyqfjcfkdcydepw.tif,25,0.0666666666666667,0.0666666666666667,1.6,1212896.5041826,1212897.2210664,74,NaN,1212896.5734364,1212896.6397123,1212897.2256655,1212898.8240033,NaN,NaN
115,50,2,categorization,0,kitchen,SHINEd_sun_adgqasybjyktddhj.tif,78,0.0666666666666667,0.0666666666666667,1.06666666666667,1212898.8287811,1212899.5338088,70,NaN,1212898.8980625,1212898.9644253,1212899.5391316,1212900.6041364,NaN,NaN
