sub_num,trial,block,task,is_practice,category,image,texture,duration,blank,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end
103,17,5,categorization,0,bathroom,SHINEd_sun_ahqjwnzgolcaoidx.tif,29,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.783333333333333,437015.676589,437016.5297243,70,437015.7142314,437015.7480827,437015.830254,437016.535478,437017.3171492
103,18,5,categorization,0,bathroom,SHINEd_sun_ajlpekbqvytdohqb.tif,31,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.916666666666667,437017.3239064,437017.9931223,74,437017.3608837,437017.3952316,437017.4796236,437017.9986775,437018.913682
103,19,5,categorization,0,bathroom,SHINEd_sun_aovflwamhlwzwvxs.tif,42,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.716666666666667,437018.9200161,437019.6966355,74,437018.9570709,437018.9973785,437019.0739757,437019.7033386,437020.4183435
103,20,5,categorization,0,bathroom,SHINEd_sun_aghyqhbptboemmoq.tif,25,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.15,437020.4250374,437021.4326845,74,437020.4632149,437020.4963671,437020.5793811,437021.4396006,437022.5879391
103,21,5,categorization,0,kitchen,SHINEd_sun_aeikbkmhphqzxdkv.tif,79,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.716666666666667,437022.593903,437023.9934228,70,437022.6308305,437022.6655152,437022.7478556,437023.9989545,437024.713959
103,22,5,categorization,0,kitchen,SHINEd_sun_alalhpqajafvlnho.tif,96,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.51666666666667,437024.7200337,437025.3686534,70,437024.7579657,437024.7924032,437024.8736598,437025.3751594,437026.8901634
103,23,5,categorization,0,bathroom,SHINEd_sun_aclfzgynxzxlbepz.tif,20,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.81666666666667,437026.8962078,437027.553558,74,437026.9331593,437026.9695507,437027.0501082,437027.5592922,437029.3742977
103,24,5,categorization,0,bathroom,SHINEd_sun_aqrpegblszgcoujh.tif,47,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.06666666666667,437029.3805788,437029.9871241,74,437029.4175575,437029.4518233,437029.5357975,437029.9924967,437031.0575197
103,25,5,categorization,0,bathroom,SHINEd_labelme_sfxiulhjbhlyiyt.tif,11,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.2,437031.0639512,437031.8486116,74,437031.101101,437031.1353021,437031.2193715,437031.8547976,437033.053135
103,26,5,categorization,0,kitchen,SHINEd_sun_acxkpeoqbwcxfvip.tif,74,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.31666666666667,437033.0599663,437033.6946761,70,437033.0968302,437033.134959,437033.2142088,437033.700283,437035.0152891
103,27,5,categorization,0,kitchen,SHINEd_sun_aypmqwcualkenuoe.tif,110,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.95,437035.0246231,437035.6805806,70,437035.0617499,437035.0959065,437035.1790925,437035.6870402,437037.6353787
103,28,5,categorization,0,bathroom,SHINEd_labelme_sfxiulhjbhlyiyt.tif,11,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.833333333333333,437037.6413518,437038.4411604,74,437037.6788648,437037.7129007,437037.7950537,437038.44688,437039.2785503
103,29,5,categorization,0,bathroom,SHINEd_sun_apkxzenqapsujocq.tif,45,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.06666666666667,437039.2844659,437040.0806274,70,437039.3212794,437039.3568662,437039.438166,437040.087138,437041.1521424
103,30,5,categorization,0,kitchen,SHINEd_sun_ahljzhgcdpomplvg.tif,89,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.33333333333333,437041.1584976,437041.7925922,70,437041.19582,437041.2300012,437041.3120757,437041.7990002,437043.1306722
103,31,5,categorization,0,kitchen,SHINEd_sun_abrcnpqqhmjwekyf.tif,70,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.3,437043.1370179,437043.744654,70,437043.1740425,437043.2085504,437043.2907844,437043.7512985,437045.0496368
103,32,5,categorization,0,kitchen,SHINEd_sun_adgqasybjyktddhj.tif,75,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.23333333333333,437045.0570782,437045.6666805,70,437045.0941699,437045.1284816,437045.2106039,437045.6726898,437046.90436
103,33,5,categorization,0,bathroom,SHINEd_sun_anlddfvefwvocyae.tif,40,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.35,437046.9105465,437048.6725771,74,437046.9474812,437046.9846737,437047.0641896,437048.6789446,437050.0272819
103,34,5,categorization,0,bathroom,SHINEd_sun_amzlamotzwfkwjco.tif,38,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.7,437050.0334333,437050.8805773,70,437050.0723877,437050.1048784,437050.1871417,437050.8866549,437051.5849936
103,35,5,categorization,0,bathroom,SHINEd_sun_atstyziqcmkahyxk.tif,51,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.58333333333333,437051.5911438,437052.2086417,70,437051.6282479,437051.6626668,437051.7450036,437052.2151317,437053.796804
103,36,5,categorization,0,bathroom,SHINEd_sun_amzlamotzwfkwjco.tif,38,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.31666666666667,437053.8030637,437054.8246358,74,437053.8405801,437053.8747485,437053.9616333,437054.8314448,437056.1464502
103,37,5,categorization,0,kitchen,SHINEd_sun_aaofphpvkeqlhwgu.tif,64,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.8,437056.152551,437056.8246821,70,437056.1895006,437056.2241134,437056.3063169,437056.8312483,437057.6295861
103,38,5,categorization,0,bathroom,SHINEd_labelme_sfxiulhjbhlyiyt.tif,11,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.06666666666667,437057.6355394,437058.3564659,74,437057.6739388,437057.7071238,437057.7894954,437058.3622767,437059.4272805
103,39,5,categorization,0,bathroom,SHINEd_sun_azqyogdvyhahyram.tif,60,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.26666666666667,437059.4332941,437060.1772316,74,437059.4723264,437059.5048111,437059.5874682,437060.1829868,437061.4479919
103,40,5,categorization,0,kitchen,SHINEd_sun_aamedkxepzlwuxes.tif,63,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.16666666666667,437061.4694728,437062.4734663,70,437061.5077052,437061.5406148,437061.6231201,437062.4796066,437063.644611
103,41,5,categorization,0,kitchen,SHINEd_sun_aegoxogugdkwpmpj.tif,77,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.51666666666667,437063.6507727,437064.3294316,70,437063.6877397,437063.7221636,437063.8044381,437064.3350714,437065.8500774
103,42,5,categorization,0,kitchen,SHINEd_sun_aeqbewejiovwrhhc.tif,80,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.86666666666667,437065.856032,437068.4646272,70,437065.8932589,437065.9276297,437066.0098175,437068.4714367,437070.3364409
103,43,5,categorization,0,kitchen,SHINEd_sun_auaiucuqpdausiva.tif,103,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.15,437070.3424479,437071.5613161,70,437070.3798159,437070.414033,437070.4961354,437071.5668472,437072.715186
103,44,5,categorization,0,bathroom,SHINEd_sun_abeymlrfgckenfyk.tif,16,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.733333333333333,437072.7214038,437073.4420948,74,437072.7587098,437072.7928392,437072.8772013,437073.4477937,437074.1794649
103,45,5,categorization,0,bathroom,SHINEd_sun_alkosphxlxwjwgjd.tif,35,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.28333333333333,437074.1854868,437077.1141289,74,437074.2227688,437074.2571713,437074.339215,437077.1199693,437078.401642
103,46,5,categorization,0,kitchen,SHINEd_sun_aehawpgmrlhlvcow.tif,78,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.816666666666667,437078.407664,437079.1059145,70,437078.444669,437078.4791142,437078.5614719,437079.1116099,437079.9266251
103,47,5,categorization,0,kitchen,SHINEd_sun_ataniphupyuxeowc.tif,102,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.23333333333333,437079.9328677,437080.8655002,70,437079.9701059,437080.0045547,437080.0880836,437080.8710321,437082.1027038
103,48,5,categorization,0,kitchen,SHINEd_sun_acwjdupvyjsugpay.tif,73,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.58333333333333,437082.1088797,437082.7766337,70,437082.1459375,437082.1804366,437082.26252,437082.7833344,437084.3650068
103,49,5,categorization,0,bathroom,SHINEd_sun_aiskgiwswewisvph.tif,30,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.05,437084.3713709,437085.0208448,70,437084.4084625,437084.4427465,437084.5275341,437085.026522,437086.0748608
103,50,5,categorization,0,kitchen,SHINEd_sun_admlmbcdswaszruo.tif,76,0.0333333333333333,0.0333333333333333,0.0833333333333333,1.11666666666667,437086.0810473,437086.7366558,70,437086.1181484,437086.1525177,437086.2373318,437086.7429091,437087.8579134
